image_id,pred_category_zero_based,pred_label,predicted_bbox_xywh,score,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,exact_bbox_and_category_match,old_IDR_false_accept
DR_437_s4_e14,4,T5,"[305.1290588378906, 68.3759765625, 67.258056640625, 58.387107849121094]",0.07824110,"[305.1290322580645, 68.37597330367066, 67.25806451612902, 58.38709677419365]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_437_s4_e14,6,T7,"[318.3766174316406, 189.43797302246094, 91.81817626953125, 75.58442687988281]",0.07452729,"[318.37662337662334, 189.4379758172861, 91.81818181818187, 75.58441558441564]",1,0.000000,0.000000,1.000000,1,1,1,0
DR_43_s3_e12,11,T12,"[483.28826904296875, 644.4953002929688, 119.009033203125, 99.55230712890625]",0.11634140,"[499.6268656716418, 737.0326936744847, 124.92537313432831, 113.32123167944053]",1,-32.000000,32.000000,0.028485,1,0,0,1
DR_43_s3_e12,0,T1,"[460.7657470703125, 387.7789306640625, 100.090087890625, 76.98941040039062]",0.10906865,,0,,,,0,0,0,0
DR_43_s3_e12,0,T1,"[454.45947265625, 308.8223876953125, 98.45098876953125, 78.46844482421875]",0.10693147,,0,,,,0,0,0,0
DR_43_s3_e12,0,T1,"[479.4761962890625, 154.76834106445312, 94.5238037109375, 74.99354553222656]",0.10394387,,0,,,,0,0,0,0
DR_43_s3_e12,3,T4,"[531.8571166992188, 14.999999046325684, 102.2169189453125, 85.0]",0.10300462,"[500.9047619047619, 80.47619047619048, 90.95238095238096, 80.23809523809524]",1,-4.500000,28.500000,0.079071,1,0,0,1
DR_43_s3_e12,10,T11,"[476.98199462890625, 554.943115234375, 111.749267578125, 85.50079345703125]",0.09273614,"[483.28828828828824, 644.4953802416488, 119.00900900900905, 99.5522388059702]",1,-29.750000,29.750000,0.000000,1,0,0,1
DR_43_s3_e12,0,T1,"[470.6756591796875, 231.34490966796875, 89.279296875, 74.8648681640625]",0.09162634,,0,,,,0,0,0,0
DR_43_s3_e12,0,T1,"[500.90472412109375, 80.47618865966797, 90.95233154296875, 80.23809051513672]",0.08573638,,0,,,,0,0,0,0
DR_43_s3_e12,0,T1,"[463.8059387207031, 469.86846923828125, 108.50741577148438, 86.791748046875]",0.08491810,,0,,,,0,0,0,0
DR_43_s3_e12,0,T1,"[499.6268310546875, 737.0326538085938, 124.9254150390625, 113.3212890625]",0.05141986,,0,,,,0,0,0,0
DR_444_s2_e14,0,T1,"[370.8620300292969, 150.17239379882812, 74.397705078125, 65.86207580566406]",0.12529710,,0,,,,0,0,0,0
DR_444_s2_e14,0,T1,"[370.1723937988281, 76.37931060791016, 76.89654541015625, 70.68965911865234]",0.12317386,,0,,,,0,0,0,0
DR_444_s2_e14,0,T1,"[371.55169677734375, 215.0, 78.90283203125, 65.862060546875]",0.10730325,,0,,,,0,0,0,0
DR_444_s2_e14,11,T12,"[465.14923095703125, 645.7531127929688, 117.96014404296875, 103.5323486328125]",0.10092494,"[493.0099502487562, 731.3252702007205, 123.43283582089549, 118.45771144278592]",1,-33.750000,33.750000,0.064174,1,0,0,1
DR_444_s2_e14,14,L3,"[566.1442260742188, 938.7879638671875, 131.890625, 124.4278564453125]",0.10040702,,0,,,,0,0,0,0
DR_444_s2_e14,13,L2,"[531.8158569335938, 832.8178100585938, 122.4378662109375, 123.432861328125]",0.10029396,"[566.1442786069651, 938.7879567678847, 131.89054726368158, 124.42786069651743]",1,-37.750000,37.750000,0.051313,1,0,0,1
DR_444_s2_e14,12,L1,"[493.00994873046875, 731.3252563476562, 123.43280029296875, 118.45770263671875]",0.09868739,"[531.8159203980099, 832.8178075141534, 122.43781094527367, 123.43283582089543]",1,-35.750000,36.250000,0.050734,1,0,0,1
DR_444_s2_e14,0,T1,"[373.62066650390625, 279.137939453125, 90.0, 74.82757568359375]",0.09614071,,0,,,,0,0,0,0
DR_444_s2_e14,8,T9,"[402.462646484375, 415.9023742675781, 94.5771484375, 84.12933349609375]",0.09093501,"[418.88059701492534, 489.03671298679006, 104.5273631840796, 85.12437810945283]",1,-25.250000,25.250000,0.053726,1,0,0,1
DR_444_s2_e14,9,T10,"[418.88055419921875, 489.0367126464844, 104.52740478515625, 85.12435913085938]",0.09086978,"[441.75324675324674, 562.1710413449991, 112.9979970278477, 95.07462686567146]",1,-28.500000,28.500000,0.052462,1,0,0,1
DR_444_s2_e14,2,T3,"[375.68963623046875, 14.999999046325684, 76.89657592773438, 67.24137878417969]",0.08695206,"[370.1724137931035, 76.37931034482762, 76.89655172413791, 70.68965517241378]",1,-15.000000,17.500000,0.041071,1,0,0,1
DR_444_s2_e14,7,T8,"[391.55169677734375, 343.96551513671875, 86.5517578125, 81.03448486328125]",0.08292650,"[402.46268656716416, 415.90238462858116, 94.57711442786064, 84.12935323383078]",1,-23.500000,23.500000,0.048182,1,0,0,1
DR_444_s2_e14,10,T11,"[441.75323486328125, 562.1710205078125, 112.99798583984375, 95.07464599609375]",0.07985207,"[465.1492537313432, 645.753130897238, 117.9601990049751, 103.53233830845761]",1,-30.000000,30.000000,0.046965,1,0,0,1
DR_449_s3_e14,15,L4,"[589.8699340820312, 922.169189453125, 141.70733642578125, 129.51220703125]",0.13525099,,0,,,,0,0,0,0
DR_449_s3_e14,14,L3,"[538.650390625, 809.1611328125, 140.081298828125, 136.01617431640625]",0.13407385,,0,,,,0,0,0,0
DR_449_s3_e14,13,L2,"[495.56097412109375, 713.955078125, 127.88623046875, 122.27923583984375]",0.13344276,"[589.869918699187, 922.1692535107168, 141.70731707317077, 129.51219512195144]",1,-81.000000,81.000000,0.000000,1,0,0,1
DR_449_s3_e14,12,L1,"[450.8455505371094, 619.730224609375, 121.38211059570312, 114.8780517578125]",0.13344257,"[538.650406504065, 809.161123429416, 140.08130081300817, 136.0162601626016]",1,-79.750000,79.750000,0.000000,1,0,0,1
DR_449_s3_e14,11,T12,"[415.0732116699219, 531.1123657226562, 118.94308471679688, 114.06500244140625]",0.13344231,"[495.56097560975616, 713.9550679205852, 127.88617886178861, 122.27922624053826]",1,-69.750000,69.750000,0.000000,1,0,0,1
DR_449_s3_e14,10,T11,"[383.3658447265625, 451.43756103515625, 114.87808227539062, 105.9349365234375]",0.12938926,"[450.8455284552846, 619.730229120473, 121.3821138211382, 114.87804878048769]",1,-62.750000,62.750000,0.000000,1,0,0,1
DR_449_s3_e14,9,T10,"[354.0975646972656, 376.64080810546875, 107.56100463867188, 98.61788940429688]",0.12938334,"[415.07317073170736, 531.1123429416111, 118.94308943089425, 114.06504065040644]",1,-60.750000,60.750000,0.000000,1,0,0,1
DR_449_s3_e14,8,T9,"[332.1463623046875, 302.65704345703125, 103.49594116210938, 90.48776245117188]",0.12938188,"[383.3658536585366, 451.43754619364375, 114.8780487804878, 105.93495934959338]",1,-56.500000,56.500000,0.000000,1,0,0,1
DR_449_s3_e14,7,T8,"[322.8474426269531, 228.67330932617188, 89.21762084960938, 81.54473876953125]",0.12924032,"[354.0975609756098, 376.6407982261641, 107.56097560975604, 98.6178861788618]",1,-53.750000,53.750000,0.000000,1,0,0,1
DR_449_s3_e14,6,T7,"[316.0000305175781, 161.0713348388672, 86.30892944335938, 63.98228454589844]",0.12912919,"[332.1463414634146, 302.65705838876573, 103.4959349593496, 90.48780487804879]",1,-50.250000,50.250000,0.000000,1,0,0,1
DR_449_s3_e14,5,T6,"[316.45135498046875, 81.66666412353516, 78.26052856445312, 73.47545623779297]",0.12738612,"[322.8474576271187, 228.67331855136734, 89.21758302328783, 81.54471544715443]",1,-43.000000,43.000000,0.000000,1,0,0,1
DR_449_s3_e14,4,T5,"[325.7980041503906, 15.0, 80.70706176757812, 71.81304168701172]",0.11549123,"[315.9999999999999, 161.0713327969964, 86.30894308943101, 63.98230088495575]",1,-33.500000,42.500000,0.000000,1,0,0,1
DR_457_s3_e15,15,L4,"[494.42193603515625, 999.9711303710938, 138.32373046875, 118.09246826171875]",0.10477586,,0,,,,0,0,0,0
DR_457_s3_e15,14,L3,"[461.4739990234375, 891.3006591796875, 129.07513427734375, 121.56060791015625]",0.10476777,"[494.4219653179191, 999.9710982658959, 138.32369942196533, 118.0924855491329]",1,-36.750000,38.250000,0.040248,1,0,0,1
DR_457_s3_e15,13,L2,"[425.6358337402344, 788.410400390625, 125.60696411132812, 114.624267578125]",0.10475810,"[461.47398843930637, 891.3005780346822, 129.07514450867052, 121.5606936416184]",1,-37.500000,37.500000,0.036279,1,0,0,1
DR_457_s3_e15,12,L1,"[393.2658996582031, 693.6127319335938, 121.56069946289062, 107.10980224609375]",0.10473519,"[425.63583815028903, 788.4104046242775, 125.60693641618491, 114.6242774566474]",1,-34.500000,34.500000,0.041722,1,0,0,1
DR_457_s3_e15,11,T12,"[371.3005676269531, 605.75146484375, 116.9364013671875, 95.54913330078125]",0.10468121,"[393.26589595375725, 693.6127167630058, 121.56069364161846, 107.10982658959551]",1,-31.750000,31.750000,0.031118,1,0,0,1
DR_457_s3_e15,10,T11,"[350.4913330078125, 520.2023315429688, 110.0, 91.50286865234375]",0.10442936,"[371.3005780346821, 605.7514450867052, 116.93641618497111, 95.549132947977]",1,-29.000000,29.000000,0.025644,1,0,0,1
DR_457_s3_e15,9,T10,"[338.35260009765625, 439.8554992675781, 102.48550415039062, 82.83236694335938]",0.10430678,"[350.4913294797688, 520.2023121387283, 110.0, 91.50289017341049]",1,-27.500000,27.500000,0.012251,1,0,0,1
DR_457_s3_e15,8,T9,"[325.6358337402344, 365.2890625, 100.17340087890625, 80.75775146484375]",0.09908292,"[338.35260115606934, 439.85549132947983, 102.485549132948, 82.83236994219646]",1,-22.750000,22.750000,0.033763,1,0,0,1
DR_457_s3_e15,7,T8,"[318.12139892578125, 290.1445007324219, 94.39303588867188, 76.47402954101562]",0.09734568,"[325.63583815028903, 365.28901734104045, 100.17341040462429, 80.75777971335822]",1,-23.000000,23.000000,0.007603,1,0,0,1
DR_457_s3_e15,6,T7,"[320.43353271484375, 218.46820068359375, 89.19073486328125, 67.803466796875]",0.09722999,"[318.12138728323697, 290.1445086705203, 94.39306358381504, 76.47398843930637]",1,-21.000000,22.000000,0.000000,1,0,0,1
DR_457_s3_e15,5,T6,"[322.1676330566406, 146.7919158935547, 85.7225341796875, 68.95953369140625]",0.09717644,"[320.4335260115607, 218.4682080924856, 89.19075144508673, 67.80346820809245]",1,-18.250000,19.750000,0.000000,1,0,0,1
DR_457_s3_e15,4,T5,"[326.2138366699219, 78.00578308105469, 82.25436401367188, 68.95954895019531]",0.09645855,"[322.1676300578035, 146.79190751445088, 85.72254335260118, 68.9595375722543]",1,-16.750000,18.750000,0.001224,1,0,0,1
DR_457_s3_e15,3,T4,"[336.6184997558594, 15.0, 75.31790161132812, 71.27167510986328]",0.09239835,"[326.21387283236993, 78.00578034682081, 82.25433526011562, 68.95953757225436]",1,-14.250000,20.750000,0.056853,1,0,0,1
DR_464_s3_e14,0,T1,"[253.75611877441406, 227.19512939453125, 101.05693054199219, 87.23577880859375]",0.13691889,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[299.5432434082031, 373.1416931152344, 113.70370483398438, 97.26632690429688]",0.13669756,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[268.3902893066406, 297.92681884765625, 115.6910400390625, 96.99188232421875]",0.13620742,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[372.38275146484375, 518.4326782226562, 127.28396606445312, 107.5308837890625]",0.13557063,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[326.7037353515625, 443.1240539550781, 130.98760986328125, 108.76541137695312]",0.13550970,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[411.888916015625, 581.3956909179688, 148.2716064453125, 128.51849365234375]",0.13353346,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[248.0650634765625, 162.1544647216797, 95.36587524414062, 78.29269409179688]",0.13300923,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[248.0650634765625, 88.9837417602539, 92.11380004882812, 74.22765350341797]",0.13009618,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[464.9753112792969, 666.5808715820312, 145.80245971679688, 140.86419677734375]",0.12088092,,0,,,,0,0,0,0
DR_464_s3_e14,0,T1,"[521.7036743164062, 764.1116943359375, 149.50616455078125, 139.629638671875]",0.11578432,,0,,,,0,0,0,0
DR_464_s3_e14,2,T3,"[252.1300811767578, 15.0, 96.99189758300781, 80.73170471191406]",0.10508598,"[252.130081300813, 15.0, 96.9918699186992, 80.73170731707319]",1,0.000000,0.000000,1.000000,1,1,1,0
DR_464_s3_e14,0,T1,"[578.4938354492188, 880.1610717773438, 148.27166748046875, 134.69134521484375]",0.09714246,,0,,,,0,0,0,0
DR_473_s3_e14,0,T1,"[262.8333435058594, 132.99783325195312, 71.66665649414062, 50.33551025390625]",0.13142860,,0,,,,0,0,0,0
DR_473_s3_e14,0,T1,"[268.0434875488281, 191.5579833984375, 69.13043212890625, 56.08695983886719]",0.12608224,,0,,,,0,0,0,0
DR_473_s3_e14,0,T1,"[273.5714416503906, 74.16667175292969, 65.09524536132812, 50.0]",0.12031421,,0,,,,0,0,0,0
DR_473_s3_e14,0,T1,"[273.6666564941406, 242.5, 83.33334350585938, 68.33334350585938]",0.11326932,,0,,,,0,0,0,0
DR_473_s3_e14,13,L2,"[461.6129150390625, 644.8118286132812, 102.1922607421875, 93.64056396484375]",0.10824364,"[500.32258064516134, 734.3279569892474, 101.93548387096769, 89.83870967741927]",1,-31.000000,33.500000,0.014180,1,0,0,1
DR_473_s3_e14,12,L1,"[425.2337646484375, 561.7473754882812, 97.01300048828125, 89.69207763671875]",0.10329367,"[461.61290322580646, 644.8118279569893, 102.19229157938832, 93.64055299539154]",1,-32.000000,32.000000,0.022489,1,0,0,1
DR_473_s3_e14,9,T10,"[315.2127685546875, 362.0390319824219, 92.97872924804688, 79.14889526367188]",0.10014932,"[348.6666666666667, 420.0000000000001, 93.060606060606, 87.28354978354969]",1,-25.000000,25.000000,0.088689,1,0,0,1
DR_473_s3_e14,11,T12,"[384.9740295410156, 493.3874816894531, 94.41558837890625, 82.72726440429688]",0.09220679,"[425.23376623376623, 561.7473118279569, 97.01298701298697, 89.692082111437]",1,-29.750000,29.750000,0.049452,1,0,0,1
DR_473_s3_e14,10,T11,"[348.6666564941406, 420.0, 93.06060791015625, 87.28353881835938]",0.09165235,"[384.97402597402595, 493.3874458874458, 94.41558441558442, 82.72727272727275]",1,-26.250000,28.750000,0.052074,1,0,0,1
DR_473_s3_e14,0,T1,"[291.9999694824219, 303.3333435058594, 82.50003051757812, 71.66668701171875]",0.08098775,,0,,,,0,0,0,0
DR_473_s3_e14,1,T2,"[286.1666564941406, 15.0, 61.666656494140625, 53.333335876464844]",0.07771949,,0,,,,0,0,0,0
DR_473_s3_e14,13,L2,"[500.3225402832031, 734.3279418945312, 101.93551635742188, 89.8387451171875]",0.06230678,"[500.32258064516134, 734.3279569892474, 101.93548387096769, 89.83870967741927]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_477_s2_e15,16,L5,"[442.3912658691406, 1114.7998046875, 113.26089477539062, 117.6085205078125]",0.13493556,,0,,,,0,0,0,0
DR_477_s2_e15,12,L1,"[413.04345703125, 668.0606689453125, 104.565185546875, 98.04345703125]",0.13021368,"[426.0869565217391, 880.0171624713957, 107.82608695652175, 115.43478260869574]",1,-61.250000,61.250000,0.000000,1,0,0,1
DR_477_s2_e15,15,L4,"[436.95648193359375, 994.1475219726562, 113.2608642578125, 110.00006103515625]",0.13000423,,0,,,,0,0,0,0
DR_477_s2_e15,11,T12,"[415.2173767089844, 575.5352783203125, 94.01547241210938, 82.9600830078125]",0.12809002,"[420.6521739130435, 771.3215102974827, 103.47826086956513, 101.304347826087]",1,-57.250000,57.250000,0.000000,1,0,0,1
DR_477_s2_e15,10,T11,"[411.95648193359375, 487.5292053222656, 88.59906005859375, 80.74880981445312]",0.12584963,"[413.0434782608695, 668.0606407322655, 104.56521739130437, 98.0434782608695]",1,-54.250000,54.250000,0.000000,1,0,0,1
DR_477_s2_e15,9,T10,"[385.8695373535156, 399.75146484375, 101.3526611328125, 80.48309326171875]",0.12498316,"[415.21739130434776, 575.5353280461427, 94.01548540798103, 82.9600952948183]",1,-50.250000,53.750000,0.000000,1,0,0,1
DR_477_s2_e15,7,T8,"[364.13043212890625, 261.8923645019531, 88.83700561523438, 56.38568115234375]",0.12143122,"[385.86956521739125, 399.751461988304, 101.35265700483097, 80.48309178743966]",1,-49.000000,49.000000,0.000000,1,0,0,1
DR_477_s2_e15,8,T9,"[373.91302490234375, 319.1475830078125, 94.78265380859375, 79.565185546875]",0.11930213,"[411.9565217391304, 487.52923976608184, 88.59903381642516, 80.7487922705314]",1,-50.250000,53.250000,0.000000,1,0,0,1
DR_477_s2_e15,6,T7,"[359.7826232910156, 207.19107055664062, 83.42877197265625, 55.65216064453125]",0.11122010,"[373.9130434782609, 319.14759725400455, 94.78260869565213, 79.56521739130437]",1,-40.250000,40.250000,0.000000,1,0,0,1
DR_477_s2_e15,13,L2,"[420.65216064453125, 771.321533203125, 103.478271484375, 101.30426025390625]",0.11070630,"[436.9565217391304, 994.1475972540045, 113.26086956521738, 110.0]",1,-64.500000,64.500000,0.000000,1,0,0,1
DR_477_s2_e15,3,T4,"[382.60870361328125, 14.999999046325684, 88.18075561523438, 75.78946685791016]",0.10939568,"[360.86956521739125, 143.06064073226543, 79.90279250618596, 62.978084128667376]",1,-21.250000,43.250000,0.000000,1,0,0,1
DR_477_s2_e15,14,L3,"[426.0869445800781, 880.01708984375, 107.82608032226562, 115.43475341796875]",0.10311605,"[442.391304347826, 1114.799771167048, 113.26086956521749, 117.60869565217376]",1,-64.500000,64.500000,0.000000,1,0,0,1
DR_477_s2_e15,5,T6,"[360.86956787109375, 143.0606231689453, 79.90280151367188, 62.97808837890625]",0.09738389,"[364.13043478260863, 261.89238339751813, 88.83704489218815, 56.38564863909505]",1,-31.250000,34.250000,0.000000,1,0,0,1
DR_477_s2_e15,4,T5,"[367.39129638671875, 76.84210205078125, 88.92449951171875, 82.74026489257812]",0.09638926,"[359.78260869565213, 207.19107551487406, 83.42877341816899, 55.6521739130435]",1,-22.750000,42.750000,0.000000,1,0,0,1
DR_482_s3_e15,0,T1,"[371.3157958984375, 328.1007080078125, 95.77117919921875, 75.8466796875]",0.13464984,,0,,,,0,0,0,0
DR_482_s3_e15,0,T1,"[373.1817932128906, 247.2311248779297, 96.51382446289062, 77.82612609863281]",0.13368458,,0,,,,0,0,0,0
DR_482_s3_e15,14,L3,"[565.0, 1079.0257568359375, 145.5106201171875, 128.10888671875]",0.13254170,"[565.0, 1079.0257558790593, 145.51063829787233, 128.10874704491744]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_482_s3_e15,13,L2,"[515.0, 955.62158203125, 150.82977294921875, 140.8509521484375]",0.13250726,"[515.0, 955.6215005599104, 150.82978723404244, 140.8510638297871]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_482_s3_e15,0,T1,"[384.04345703125, 166.36155700683594, 86.52175903320312, 82.17390441894531]",0.13091859,,0,,,,0,0,0,0
DR_482_s3_e15,12,L1,"[471.0, 851.5789794921875, 142.1739501953125, 135.21734619140625]",0.13052657,"[470.9999999999999, 851.5789473684208, 142.17391304347825, 135.21739130434776]",1,0.250000,0.250000,0.999999,1,1,0,1
DR_482_s3_e15,11,T12,"[433.1578674316406, 755.78955078125, 133.05953979492188, 121.34503173828125]",0.13017234,"[433.1578947368421, 755.7894736842104, 133.05949656750568, 121.34502923976606]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_482_s3_e15,2,T3,"[401.6666259765625, 15.000000953674316, 83.68115234375, 79.30622100830078]",0.12789248,"[401.66666666666663, 15.0, 83.68115942028987, 79.30622009569367]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_482_s3_e15,10,T11,"[406.8420715332031, 666.3616333007812, 124.59262084960938, 106.00677490234375]",0.12329467,"[406.84210526315786, 666.361556064073, 124.59267734553777, 106.00686498855839]",1,0.000000,0.000000,0.999998,1,1,1,0
DR_482_s3_e15,0,T1,"[388.33331298828125, 92.18501281738281, 86.36367797851562, 76.06060791015625]",0.11798088,,0,,,,0,0,0,0
DR_482_s3_e15,0,T1,"[395.3478088378906, 571.5789794921875, 113.478271484375, 103.04339599609375]",0.09927334,,0,,,,0,0,0,0
DR_482_s3_e15,0,T1,"[377.0869445800781, 486.3615417480469, 110.86956787109375, 91.73910522460938]",0.09538998,,0,,,,0,0,0,0
DR_482_s3_e15,0,T1,"[374.478271484375, 406.361572265625, 101.3043212890625, 84.10626220703125]",0.09247614,,0,,,,0,0,0,0
DR_487_s4_e13,0,T1,"[173.18310546875, 75.5633773803711, 74.78872680664062, 74.78873443603516]",0.13637927,,0,,,,0,0,0,0
DR_487_s4_e13,0,T1,"[171.07041931152344, 149.50704956054688, 76.19720458984375, 67.04225158691406]",0.13597523,,0,,,,0,0,0,0
DR_487_s4_e13,0,T1,"[171.774658203125, 215.7042236328125, 85.35211181640625, 76.90139770507812]",0.13576613,,0,,,,0,0,0,0
DR_487_s4_e13,0,T1,"[178.81689453125, 284.01409912109375, 95.21127319335938, 82.53521728515625]",0.13293226,,0,,,,0,0,0,0
DR_487_s4_e13,0,T1,"[217.54930114746094, 426.2676086425781, 103.66197204589844, 94.50704956054688]",0.12640050,,0,,,,0,0,0,0
DR_487_s4_e13,0,T1,"[195.7183074951172, 353.7323913574219, 96.61970520019531, 87.46478271484375]",0.12514211,,0,,,,0,0,0,0
DR_487_s4_e13,11,T12,"[280.82977294921875, 581.1972045898438, 114.95654296875, 109.2957763671875]",0.11657663,"[280.82978723404256, 581.1971830985915, 114.95653755228227, 109.29577464788736]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_487_s4_e13,3,T4,"[181.63381958007812, 15.0, 71.97181701660156, 70.5633773803711]",0.10412560,"[181.63380281690144, 15.0, 71.97183098591546, 70.56338028169017]",1,0.000000,0.000000,1.000000,1,1,1,0
DR_487_s4_e13,10,T11,"[242.90142822265625, 502.32391357421875, 109.2957763671875, 102.2535400390625]",0.08845168,"[242.90140845070425, 502.3239436619719, 109.29577464788736, 102.25352112676052]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_487_s4_e13,0,T1,"[329.5211181640625, 655.8450927734375, 120.11135864257812, 120.44293212890625]",0.05449516,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[512.3086547851562, 549.85107421875, 95.87603759765625, 73.6220703125]",0.13677219,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[404.9012145996094, 175.256591796875, 82.36831665039062, 63.92781066894531]",0.13649707,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[522.1851806640625, 629.1843872070312, 109.48150634765625, 77.3333740234375]",0.13646519,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[540.7036743164062, 714.5177001953125, 108.96295166015625, 78.66668701171875]",0.13646513,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[472.70697021484375, 411.1844177246094, 92.959716796875, 76.6666259765625]",0.13622315,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[490.5414123535156, 479.18438720703125, 95.79196166992188, 76.1358642578125]",0.13619953,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[416.6560363769531, 235.76614379882812, 81.97451782226562, 62.22930908203125]",0.13585828,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[450.5802307128906, 349.77886962890625, 85.75314331054688, 73.405517578125]",0.13583267,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[428.3580017089844, 291.18438720703125, 86.64199829101562, 67.33334350585938]",0.13566028,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[556.783447265625, 811.1843872070312, 106.216552734375, 74.7091064453125]",0.13544768,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[390.08642578125, 119.96453857421875, 81.58026123046875, 61.2198486328125]",0.13320321,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[386.3827209472656, 63.9361686706543, 78.19171142578125, 58.22694778442383]",0.12856559,,0,,,,0,0,0,0
DR_48_s2_e15,0,T1,"[558.3333129882812, 904.4931030273438, 110.0, 80.69134521484375]",0.12339170,,0,,,,0,0,0,0
DR_48_s2_e15,2,T3,"[389.32623291015625, 15.000000953674316, 63.900665283203125, 46.85106658935547]",0.08701984,"[386.3827160493827, 63.93617021276589, 78.19175203572371, 58.22695035461004]",1,-18.000000,19.500000,0.000000,1,0,0,1
DR_494_s1_e12,0,T1,"[503.04595947265625, 884.840087890625, 116.32183837890625, 97.35638427734375]",0.13760163,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,257.000000,257.000000,0.000000,0,0,0,0
DR_494_s1_e12,0,T1,"[492.1264343261719, 785.414794921875, 110.00003051757812, 95.0574951171875]",0.13757220,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,227.500000,227.500000,0.000000,0,0,0,0
DR_494_s1_e12,0,T1,"[482.9310302734375, 691.7366333007812, 105.97698974609375, 90.4598388671875]",0.13531026,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,199.000000,199.000000,0.000000,0,0,0,0
DR_494_s1_e12,0,T1,"[464.5401916503906, 605.5297241210938, 104.82760620117188, 88.73565673828125]",0.11677469,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,172.250000,172.250000,0.000000,0,0,0,0
DR_494_s1_e12,0,T1,"[444.9999694824219, 525.0699462890625, 103.10348510742188, 85.287353515625]",0.11257823,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,146.250000,146.250000,0.000000,0,0,0,0
DR_494_s1_e12,2,T3,"[410.9419860839844, 88.91304779052734, 78.115966796875, 70.86957550048828]",0.08767126,"[409.2389380530973, 159.20289855072463, 71.84801846864178, 62.8215980505322]",1,-13.750000,21.750000,0.004063,1,0,0,1
DR_494_s1_e12,0,T1,"[409.23895263671875, 230.6085662841797, 78.14157104492188, 68.40711975097656]",0.08705299,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,53.250000,60.750000,0.000000,0,0,0,0
DR_494_s1_e12,0,T1,"[419.8583984375, 368.7481384277344, 96.0611572265625, 76.09194946289062]",0.07996751,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,96.750000,97.750000,0.000000,0,0,0,0
DR_494_s1_e12,0,T1,"[421.0869445800781, 15.0, 65.79708862304688, 71.59420013427734]",0.07894281,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,0.000000,0.000000,0.999999,1,1,1,0
DR_494_s1_e12,0,T1,"[430.05743408203125, 444.6101989746094, 99.228271484375, 84.13790893554688]",0.07699487,"[421.08695652173907, 15.0, 65.79710144927537, 71.59420289855075]",1,121.250000,121.250000,0.000000,0,0,0,0
DR_494_s1_e12,3,T4,"[409.23895263671875, 159.20289611816406, 71.84799194335938, 62.82159423828125]",0.07641358,"[409.2389380530973, 230.60856739771702, 78.14159292035401, 68.40707964601768]",1,-21.000000,21.000000,0.000000,1,0,0,1
DR_494_s1_e12,5,T6,"[414.54864501953125, 304.0599060058594, 86.99114990234375, 71.9468994140625]",0.07449445,"[419.858407079646, 368.74812593703143, 96.06113315023907, 76.0919540229886]",1,-21.000000,21.000000,0.045694,1,0,0,1
DR_495_s3_e15,0,T1,"[409.28570556640625, 771.5933837890625, 131.79644775390625, 114.39569091796875]",0.13773498,,0,,,,0,0,0,0
DR_495_s3_e15,0,T1,"[443.35162353515625, 877.6373901367188, 133.07696533203125, 117.6923828125]",0.13768435,,0,,,,0,0,0,0
