image_id,file_name,position,gt_category_zero_based,gt_label,pred_category_zero_based,pred_label,position_match_IDR2,predicted_bbox_xywh,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,old_IDR_false_accept
DR_395_s3_e12,DR_395_s3_e12.jpg,3,5,T6,5,T6,1,"[359.40677966101697, 230.25423728813553, 88.81355932203388, 60.0]","[359.40677966101697, 230.25423728813553, 88.81355932203388, 60.0]",1,0.000000,0.000000,1.000000,1,1,0
DR_395_s3_e12,DR_395_s3_e12.jpg,4,6,T7,6,T7,1,"[361.94915254237293, 298.89830508474574, 96.44067796610165, 76.10169491525426]","[361.94915254237293, 298.89830508474574, 96.44067796610165, 76.10169491525426]",1,0.000000,0.000000,1.000000,1,1,0
DR_395_s3_e12,DR_395_s3_e12.jpg,5,7,T8,7,T8,1,"[372.1428571428571, 365.84745762711873, 107.43341404358358, 85.42372881355914]","[372.1428571428571, 365.84745762711873, 107.43341404358358, 85.42372881355914]",1,0.000000,0.000000,1.000000,1,1,0
DR_395_s3_e12,DR_395_s3_e12.jpg,6,8,T9,8,T9,1,"[397.85714285714283, 425.1694915254236, 113.92251815980637, 98.13559322033916]","[397.85714285714283, 425.1694915254236, 113.92251815980637, 98.13559322033916]",1,0.000000,0.000000,1.000000,1,1,0
DR_395_s3_e12,DR_395_s3_e12.jpg,7,9,T10,9,T10,1,"[432.85714285714283, 502.28813559322043, 114.5157384987894, 98.98305084745743]","[432.85714285714283, 502.28813559322043, 114.5157384987894, 98.98305084745743]",1,0.000000,0.000000,1.000000,1,1,0
DR_395_s3_e12,DR_395_s3_e12.jpg,8,10,T11,10,T11,1,"[467.0338983050848, 581.1016949152543, 124.40677966101691, 108.30508474576277]","[467.0338983050848, 581.1016949152543, 124.40677966101691, 108.30508474576277]",1,0.000000,0.000000,1.000000,1,1,0
DR_395_s3_e12,DR_395_s3_e12.jpg,9,11,T12,11,T12,1,"[509.406779661017, 661.6101694915253, 132.8813559322033, 117.62711864406788]","[509.406779661017, 661.6101694915253, 132.8813559322033, 117.62711864406788]",1,0.000000,0.000000,1.000000,1,1,0
DR_3_s1_e13,DR_3_s1_e13.jpg,0,0,T1,2,T3,0,"[407.6818181818182, 15.0, 114.54545454545456, 79.51048951048949]","[336.09090909090907, 179.77272727272725, 134.13986013986022, 110.0]",1,-36.000000,71.500000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,1,1,T2,3,T4,0,"[370.1818181818182, 90.0, 126.20279720279706, 98.35664335664336]","[317.90909090909093, 288.8636363636364, 136.93706293706288, 99.49300699300699]",1,-39.000000,65.500000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,2,2,T3,4,T5,0,"[336.09090909090907, 179.77272727272725, 134.13986013986022, 110.0]","[301.7692307692307, 405.90909090909093, 150.0, 85.52447552447552]",1,-45.500000,75.500000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,3,3,T4,5,T6,0,"[317.90909090909093, 288.8636363636364, 136.93706293706288, 99.49300699300699]","[295.6153846153845, 515.2797202797203, 156.1538461538462, 93.0769230769231]",1,-54.750000,68.750000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,4,4,T5,6,T7,0,"[301.7692307692307, 405.90909090909093, 150.0, 85.52447552447552]","[295.6153846153845, 627.5874125874125, 160.76923076923072, 97.69230769230785]",1,-59.500000,62.500000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,5,5,T6,7,T8,0,"[295.6153846153845, 515.2797202797203, 156.1538461538462, 93.0769230769231]","[314.0769230769231, 742.972027972028, 154.61538461538453, 106.9230769230769]",1,-64.250000,65.250000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,6,6,T7,8,T9,0,"[295.6153846153845, 627.5874125874125, 160.76923076923072, 97.69230769230785]","[329.46153846153845, 858.3566433566432, 177.69230769230774, 120.76923076923094]",1,-76.250000,76.250000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,7,7,T8,9,T10,0,"[314.0769230769231, 742.972027972028, 154.61538461538453, 106.9230769230769]","[372.45454545454544, 982.972027972028, 163.9300699300698, 122.30769230769215]",1,-80.750000,80.750000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,8,8,T9,10,T11,0,"[329.46153846153845, 858.3566433566432, 177.69230769230774, 120.76923076923094]","[389.5, 1109.125874125874, 177.6538461538462, 128.3741258741261]",1,-79.750000,79.750000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,9,9,T10,11,T12,0,"[372.45454545454544, 982.972027972028, 163.9300699300698, 122.30769230769215]","[429.27272727272725, 1238.3566433566432, 176.34265734265728, 143.46153846153857]",1,-86.750000,86.750000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,10,10,T11,12,L1,0,"[389.5, 1109.125874125874, 177.6538461538462, 128.3741258741261]","[464.5, 1379.7727272727273, 191.81818181818187, 148.6363636363635]",1,-94.750000,94.750000,0.000000,1,0,1
DR_3_s1_e13,DR_3_s1_e13.jpg,11,11,T12,13,L2,0,"[429.27272727272725, 1238.3566433566432, 176.34265734265728, 143.46153846153857]",,0,,,,0,0,0
DR_3_s1_e13,DR_3_s1_e13.jpg,12,12,L1,14,L3,0,"[464.5, 1379.7727272727273, 191.81818181818187, 148.6363636363635]",,0,,,,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,0,1,T2,0,T1,0,"[684.171974522293, 15.0, 86.71949834592408, 80.54263565891472]",,0,,,,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,1,2,T3,1,T2,0,"[645.3875968992248, 60.73643410852708, 90.62015503875966, 86.74418604651157]","[684.171974522293, 15.0, 86.71949834592408, 80.54263565891472]",1,4.000000,23.500000,0.138347,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,2,3,T4,2,T3,0,"[607.1019108280254, 115.61225497457156, 85.15923566878985, 83.24840764331213]","[645.3875968992248, 60.73643410852708, 90.62015503875966, 86.74418604651157]",1,2.250000,25.250000,0.111009,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,3,4,T5,3,T4,0,"[560.8914728682171, 167.7131782945736, 103.02325581395348, 92.94573643410854]","[607.1019108280254, 115.61225497457156, 85.15923566878985, 83.24840764331213]",1,8.000000,31.500000,0.118800,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,4,5,T6,4,T5,0,"[522.1317829457364, 227.4031007751937, 106.12403100775191, 96.04651162790697]","[560.8914728682171, 167.7131782945736, 103.02325581395348, 92.94573643410854]",1,7.250000,26.250000,0.127809,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,5,6,T7,5,T6,0,"[493.4496124031008, 298.7209302325581, 106.89922480620157, 92.94573643410854]","[522.1317829457364, 227.4031007751937, 106.12403100775191, 96.04651162790697]",1,9.500000,26.000000,0.106307,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,6,7,T8,6,T7,0,"[472.51937984496124, 374.6899224806201, 110.0, 91.39534883720933]","[493.4496124031008, 298.7209302325581, 106.89922480620157, 92.94573643410854]",1,14.500000,25.500000,0.081837,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,7,8,T9,7,T8,0,"[450.8139534883721, 452.20930232558135, 109.99999999999994, 89.84496124031011]","[472.51937984496124, 374.6899224806201, 110.0, 91.39534883720933]",1,13.250000,25.750000,0.065478,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,8,9,T10,8,T9,0,"[436.08527131782944, 533.6046511627906, 110.77519379844966, 91.39534883720944]","[450.8139534883721, 452.20930232558135, 109.99999999999994, 89.84496124031011]",1,17.500000,24.500000,0.042278,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,9,10,T11,9,T10,0,"[423.6821705426357, 625.077519379845, 106.89922480620152, 92.94573643410854]","[436.08527131782944, 533.6046511627906, 110.77519379844966, 91.39534883720944]",1,19.000000,27.500000,0.000000,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,10,11,T12,10,T11,0,"[419.8062015503876, 721.9767441860465, 106.12403100775197, 86.74418604651146]","[423.6821705426357, 625.077519379845, 106.89922480620152, 92.94573643410854]",1,21.500000,26.500000,0.000000,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,11,12,L1,11,T12,0,"[424.4573643410853, 821.9767441860465, 113.10077519379843, 92.17054263565888]","[419.8062015503876, 721.9767441860465, 106.12403100775197, 86.74418604651146]",1,29.500000,29.500000,0.000000,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,12,13,L2,12,L1,0,"[429.8837209302325, 917.3255813953488, 107.67441860465118, 78.9922480620155]","[424.4573643410853, 821.9767441860465, 113.10077519379843, 92.17054263565888]",1,20.250000,30.250000,0.000000,0,0,0
DR_407_s2_e15,DR_407_s2_e15.jpg,13,14,L3,13,L2,0,"[433.7596899224806, 1002.2364587962277, 112.32558139534882, 77.80230089369479]","[429.8837209302325, 917.3255813953488, 107.67441860465118, 78.9922480620155]",1,23.250000,23.750000,0.000000,0,0,0
DR_409_s1_e12,DR_409_s1_e12.jpg,0,0,T1,3,T4,0,"[421.02127659574467, 15.0, 71.31205673758882, 58.58156028368785]","[391.84076433121015, 209.32624113475174, 74.28689524325785, 58.93617021276589]",1,-41.750000,56.750000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,1,1,T2,4,T5,0,"[417.82978723404256, 89.1134751773049, 71.17021276595744, 51.48936170212761]","[389.2929936305732, 273.1560283687943, 80.026155305597, 61.063829787234]",1,-43.750000,57.750000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,2,2,T3,5,T6,0,"[400.8085106382979, 139.11347517730485, 73.64371866106512, 63.19148936170211]","[385.4713375796178, 340.26539278131634, 81.72015178208432, 60.975741970456625]",1,-47.750000,56.750000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,3,3,T4,6,T7,0,"[391.84076433121015, 209.32624113475174, 74.28689524325785, 58.93617021276589]","[388.0191082802548, 412.2399150743099, 86.61918959208555, 62.229299363057294]",1,-54.000000,55.500000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,4,4,T5,7,T8,0,"[389.2929936305732, 273.1560283687943, 80.026155305597, 61.063829787234]","[399.484076433121, 480.6028368794325, 87.92017888602788, 68.38867055156527]",1,-57.750000,57.750000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,5,5,T6,8,T9,0,"[385.4713375796178, 340.26539278131634, 81.72015178208432, 60.975741970456625]","[411.5859872611465, 547.9087048832271, 95.98726114649679, 76.24203821656045]",1,-65.750000,65.750000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,6,6,T7,9,T10,0,"[388.0191082802548, 412.2399150743099, 86.61918959208555, 62.229299363057294]","[427.50955414012736, 619.9645390070922, 102.44789266838319, 85.53191489361689]",1,-71.250000,71.250000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,7,7,T8,10,T11,0,"[399.484076433121, 480.6028368794325, 87.92017888602788, 68.38867055156527]","[440.8853503184713, 702.9432624113475, 108.22103266025204, 79.16926412793055]",1,-73.750000,73.750000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,8,8,T9,11,T12,0,"[411.5859872611465, 547.9087048832271, 95.98726114649679, 76.24203821656045]","[458.2553191489361, 792.3049645390071, 111.06382978723411, 80.25342187288243]",1,-78.000000,78.000000,0.000000,1,0,1
DR_409_s1_e12,DR_409_s1_e12.jpg,9,9,T10,12,L1,0,"[427.50955414012736, 619.9645390070922, 102.44789266838319, 85.53191489361689]",,0,,,,0,0,0
DR_409_s1_e12,DR_409_s1_e12.jpg,10,10,T11,13,L2,0,"[440.8853503184713, 702.9432624113475, 108.22103266025204, 79.16926412793055]",,0,,,,0,0,0
DR_409_s1_e12,DR_409_s1_e12.jpg,11,11,T12,14,L3,0,"[458.2553191489361, 792.3049645390071, 111.06382978723411, 80.25342187288243]",,0,,,,0,0,0
DR_420_s1_e12,DR_420_s1_e12.jpg,0,0,T1,0,T1,1,"[402.58620689655174, 15.0, 70.0, 56.20689655172416]","[402.58620689655174, 15.0, 70.0, 56.20689655172416]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,1,1,T2,1,T2,1,"[395.0, 77.7586206896552, 76.89655172413796, 67.87994891443162]","[395.0, 77.7586206896552, 76.89655172413796, 67.87994891443162]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,2,2,T3,2,T3,1,"[387.59259259259255, 143.27586206896555, 80.16602809706262, 71.37931034482756]","[387.59259259259255, 143.27586206896555, 80.16602809706262, 71.37931034482756]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,3,3,T4,3,T4,1,"[381.66666666666663, 217.7586206896552, 79.19540229885064, 67.2413793103448]","[381.66666666666663, 217.7586206896552, 79.19540229885064, 67.2413793103448]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,4,4,T5,4,T5,1,"[368.38709677419354, 290.1724137931035, 91.78531701890995, 67.24137931034477]","[368.38709677419354, 290.1724137931035, 91.78531701890995, 67.24137931034477]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,5,5,T6,5,T6,1,"[372.4193548387097, 364.65517241379314, 84.99443826473862, 61.88542825361503]","[372.4193548387097, 364.65517241379314, 84.99443826473862, 61.88542825361503]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,6,6,T7,6,T7,1,"[377.258064516129, 436.7018909899889, 96.70745272525028, 77.2636262513904]","[377.258064516129, 436.7018909899889, 96.70745272525028, 77.2636262513904]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,7,7,T8,7,T8,1,"[386.0344827586207, 510.8620689655172, 97.58620689655174, 76.9688542825362]","[386.0344827586207, 510.8620689655172, 97.58620689655174, 76.9688542825362]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,8,8,T9,8,T9,1,"[397.7586206896552, 584.6551724137931, 100.34482758620692, 83.82091212458283]","[397.7586206896552, 584.6551724137931, 100.34482758620692, 83.82091212458283]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,9,9,T10,9,T10,1,"[406.7241379310345, 673.7986651835372, 103.79310344827587, 80.16129032258073]","[406.7241379310345, 673.7986651835372, 103.79310344827587, 80.16129032258073]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,10,10,T11,10,T11,1,"[419.1379310344828, 753.6206896551724, 100.34482758620686, 96.30700778642927]","[419.1379310344828, 753.6206896551724, 100.34482758620686, 96.30700778642927]",1,0.000000,0.000000,1.000000,1,1,0
DR_420_s1_e12,DR_420_s1_e12.jpg,11,11,T12,11,T12,1,"[430.48387096774195, 862.5083426028922, 112.92672505874816, 93.87096774193537]","[430.48387096774195, 862.5083426028922, 112.92672505874816, 93.87096774193537]",1,0.000000,0.000000,1.000000,1,1,0
DR_426_s3_e12,DR_426_s3_e12.jpg,0,2,T3,1,T2,0,"[383.78504672897196, 15.0, 70.74766355140184, 67.94392523364479]",,0,,,,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,1,3,T4,2,T3,0,"[378.1775700934579, 83.2242990654205, 71.68224299065423, 67.00934579439252]","[383.78504672897196, 15.0, 70.74766355140184, 67.94392523364479]",1,16.000000,18.500000,0.000000,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,2,4,T5,3,T4,0,"[378.1775700934579, 158.92523364485976, 67.94392523364485, 63.27102803738319]","[378.1775700934579, 83.2242990654205, 71.68224299065423, 67.00934579439252]",1,16.750000,20.750000,0.000000,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,3,5,T6,4,T5,0,"[377.2429906542056, 229.9532710280373, 75.42056074766356, 67.00934579439263]","[378.1775700934579, 158.92523364485976, 67.94392523364485, 63.27102803738319]",1,20.500000,21.000000,0.000000,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,4,6,T7,5,T6,0,"[388.4579439252336, 301.91588785046724, 81.02803738317755, 72.6168224299065]","[377.2429906542056, 229.9532710280373, 75.42056074766356, 67.00934579439263]",1,23.500000,23.500000,0.000000,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,5,7,T8,6,T7,0,"[400.607476635514, 376.6822429906541, 84.76635514018693, 73.5514018691589]","[388.4579439252336, 301.91588785046724, 81.02803738317755, 72.6168224299065]",1,22.750000,22.750000,0.000000,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,6,8,T9,7,T8,0,"[416.49532710280374, 446.7757009345794, 89.43925233644859, 84.76635514018687]","[400.607476635514, 376.6822429906541, 84.76635514018693, 73.5514018691589]",1,25.500000,25.500000,0.017542,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,7,9,T10,8,T9,0,"[438.92523364485976, 522.4766355140185, 96.91588785046736, 92.24299065420564]","[416.49532710280374, 446.7757009345794, 89.43925233644859, 84.76635514018687]",1,28.250000,28.250000,0.038172,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,8,10,T11,9,T10,0,"[467.8971962616822, 607.5233644859812, 95.98130841121497, 94.11214953271042]","[438.92523364485976, 522.4766355140185, 96.91588785046736, 92.24299065420564]",1,28.750000,29.250000,0.027965,0,0,0
DR_426_s3_e12,DR_426_s3_e12.jpg,9,11,T12,10,T11,0,"[509.9532710280373, 691.6355140186917, 107.19626168224306, 104.3925233644859]","[467.8971962616822, 607.5233644859812, 95.98130841121497, 94.11214953271042]",1,37.000000,37.000000,0.027395,0,0,0
DR_428_s2_e12,DR_428_s2_e12.jpg,0,1,T2,1,T2,1,"[492.2027972027972, 15.0, 85.52447552447552, 70.13986013986016]","[492.2027972027972, 15.0, 85.52447552447552, 70.13986013986016]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,1,2,T3,2,T3,1,"[464.93006993007, 88.42657342657344, 94.61538461538464, 75.03496503496501]","[464.93006993007, 88.42657342657344, 94.61538461538464, 75.03496503496501]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,2,3,T4,3,T4,1,"[447.4475524475525, 156.25874125874122, 96.01398601398597, 86.9230769230769]","[447.4475524475525, 156.25874125874122, 96.01398601398597, 86.9230769230769]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,3,4,T5,4,T5,1,"[441.1538461538462, 239.47552447552448, 95.31468531468533, 78.53146853146848]","[441.1538461538462, 239.47552447552448, 95.31468531468533, 78.53146853146848]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,4,5,T6,5,T6,1,"[441.8531468531469, 314.3006993006993, 98.8111888111888, 82.02797202797206]","[441.8531468531469, 314.3006993006993, 98.8111888111888, 82.02797202797206]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,5,6,T7,6,T7,1,"[447.4475524475525, 388.42657342657344, 109.30069930069925, 92.51748251748245]","[447.4475524475525, 388.42657342657344, 109.30069930069925, 92.51748251748245]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,6,7,T8,7,T8,1,"[471.22377622377627, 458.3566433566434, 109.99999999999994, 103.70629370629376]","[471.22377622377627, 458.3566433566434, 109.99999999999994, 103.70629370629376]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,7,8,T9,8,T9,1,"[501.2937062937063, 534.5804195804196, 117.69230769230768, 107.20279720279723]","[501.2937062937063, 534.5804195804196, 117.69230769230768, 107.20279720279723]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,8,9,T10,9,T10,1,"[529.2657342657343, 609.4055944055945, 128.88111888111894, 115.59440559440554]","[529.2657342657343, 609.4055944055945, 128.88111888111894, 115.59440559440554]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,9,10,T11,10,T11,1,"[567.7272727272727, 695.4195804195804, 128.88111888111894, 117.69230769230785]","[567.7272727272727, 695.4195804195804, 128.88111888111894, 117.69230769230785]",1,0.000000,0.000000,1.000000,1,1,0
DR_428_s2_e12,DR_428_s2_e12.jpg,10,11,T12,11,T12,1,"[613.8034188034188, 783.3760683760684, 123.67521367521374, 128.80341880341894]","[613.8034188034188, 783.3760683760684, 123.67521367521374, 128.80341880341894]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,0,3,T4,3,T4,1,"[254.71223021582733, 15.0, 84.82014388489205, 69.67741935483866]","[254.71223021582733, 15.0, 84.82014388489205, 69.67741935483866]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,1,4,T5,4,T5,1,"[254.71223021582733, 91.88172043010752, 78.78239344008665, 60.64206699156796]","[254.71223021582733, 91.88172043010752, 78.78239344008665, 60.64206699156796]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,2,5,T6,5,T6,1,"[254.71223021582733, 150.48387096774184, 82.15263464903751, 76.42435256701515]","[254.71223021582733, 150.48387096774184, 82.15263464903751, 76.42435256701515]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,3,6,T7,6,T7,1,"[257.49549549549545, 227.35106073815746, 106.39639639639643, 87.47747747747746]","[257.49549549549545, 227.35106073815746, 106.39639639639643, 87.47747747747746]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,4,7,T8,7,T8,1,"[271.009009009009, 302.1258355129322, 115.02040275569686, 94.69876126126132]","[271.009009009009, 302.1258355129322, 115.02040275569686, 94.69876126126132]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,5,8,T9,8,T9,1,"[293.67647058823525, 377.35768500948757, 122.5, 106.32352941176475]","[293.67647058823525, 377.35768500948757, 122.5, 106.32352941176475]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,6,9,T10,9,T10,1,"[331.17647058823525, 454.5635673624288, 123.23529411764707, 115.88235294117646]","[331.17647058823525, 454.5635673624288, 123.23529411764707, 115.88235294117646]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,7,10,T11,10,T11,1,"[370.88235294117646, 539.1223908918406, 128.38235294117646, 119.55882352941171]","[370.88235294117646, 539.1223908918406, 128.38235294117646, 119.55882352941171]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,8,11,T12,11,T12,1,"[423.0882352941176, 624.4165085388994, 133.5294117647059, 123.97058823529414]","[423.0882352941176, 624.4165085388994, 133.5294117647059, 123.97058823529414]",1,0.000000,0.000000,1.000000,1,1,0
DR_429_s4_e13,DR_429_s4_e13.jpg,9,12,L1,12,L1,1,"[491.4705882352941, 711.1812144212523, 129.11764705882348, 127.64705882352928]","[491.4705882352941, 711.1812144212523, 129.11764705882348, 127.64705882352928]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,0,1,T2,1,T2,1,"[371.6031746031746, 15.0, 70.31746031746036, 52.85714285714289]","[371.6031746031746, 15.0, 70.31746031746036, 52.85714285714289]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,1,2,T3,2,T3,1,"[370.015873015873, 72.14285714285711, 74.47457284399957, 63.28581538772619]","[370.015873015873, 72.14285714285711, 74.47457284399957, 63.28581538772619]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,2,3,T4,3,T4,1,"[369.5222929936306, 137.53058335860885, 80.06369426751593, 60.955414012738856]","[369.5222929936306, 137.53058335860885, 80.06369426751593, 60.955414012738856]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,3,4,T5,4,T5,1,"[366.33757961783436, 199.3140228490547, 92.16560509554142, 65.36851683348505]","[366.33757961783436, 199.3140228490547, 92.16560509554142, 65.36851683348505]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,4,5,T6,5,T6,1,"[377.16560509554137, 268.10383176625214, 94.33439490445863, 73.0573248407643]","[377.16560509554137, 268.10383176625214, 94.33439490445863, 73.0573248407643]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,5,6,T7,6,T7,1,"[387.99363057324837, 339.44141138408656, 95.98726114649685, 74.96815286624201]","[387.99363057324837, 339.44141138408656, 95.98726114649685, 74.96815286624201]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,6,7,T8,7,T8,1,"[406.4649681528662, 408.231220301284, 107.45222929936307, 87.07006369426745]","[406.4649681528662, 408.231220301284, 107.45222929936307, 87.07006369426745]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,7,8,T9,8,T9,1,"[420.4777070063694, 481.479627944596, 112.54777070063687, 94.07643312101914]","[420.4777070063694, 481.479627944596, 112.54777070063687, 94.07643312101914]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,8,9,T10,9,T10,1,"[435.7643312101911, 560.4605196643414, 119.55414012738851, 96.62420382165601]","[435.7643312101911, 560.4605196643414, 119.55414012738851, 96.62420382165601]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,9,10,T11,10,T11,1,"[461.8789808917197, 647.34126984127, 118.28025477707001, 101.46319886765718]","[461.8789808917197, 647.34126984127, 118.28025477707001, 101.46319886765718]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,10,11,T12,11,T12,1,"[489.26751592356686, 743.9000101102012, 122.10191082802544, 111.91082802547771]","[489.26751592356686, 743.9000101102012, 122.10191082802544, 111.91082802547771]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,11,12,L1,12,L1,1,"[516.656050955414, 849.311554078996, 129.53774749419836, 115.42635658914719]","[516.656050955414, 849.311554078996, 129.53774749419836, 115.42635658914719]",1,0.000000,0.000000,1.000000,1,1,0
DR_436_s2_e14,DR_436_s2_e14.jpg,12,13,L2,13,L2,1,"[546.2222222222223, 964.0402362495385, 142.60723514211872, 117.75193798449607]","[546.2222222222223, 964.0402362495385, 142.60723514211872, 117.75193798449607]",1,0.000000,0.000000,1.000000,1,1,0
DR_437_s4_e14,DR_437_s4_e14.jpg,0,3,T4,3,T4,1,"[309.16129032258067, 15.0, 61.612903225806406, 49.6662958843159]","[309.16129032258067, 15.0, 61.612903225806406, 49.6662958843159]",1,0.000000,0.000000,1.000000,1,1,0
